cleaned,coords,loc_name
donbelleofc staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
teacher sent video group chat happening northern iloilo right praying fellow ilonggos iloiloneedshelp capizneedshelp leyteneedshelp baybayneedshelp abuyogneedshelp agatonph,122.650482/10.84919,iloilo
leyte needs help agatonph,124.552177/11.33877,leyte leyte
hardest time ask prayers help kababayan leyte greatly affected typhoon agathon leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
let hear voice need kababayans leyte needs us lets help pray safety iloiloneedshelp capizneedshelp leyteneedshelp baybayneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help agatonph,124.552177/11.33877,leyte leyte
donbelleishome staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
_dbclox staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help agatonph baybayneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
bns related posting donation drives help fellow kababayans leyte please help spread rt thank much god bless typhoonagaton baybayneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
nicofordb staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
donatotchilaxaa staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
kai_cmsk16 staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help baybaycityneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
start holy week praying leyte iloiloneedshelp capizneedshelp leyteneedshelp baybayneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
simple rt leyte needs help agatonph baybayneedshelp abuyogneedshelp,124.552177/11.33877,leyte leyte
ashmoon683 leyte needs help agatonph baybayneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
chismosangbula leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
_dobongsoon_ leyte needs help agatonph baybayneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
let hear voice need kababayans leyte needs us lets help pray safety iloiloneedshelp capizneedshelp leyteneedshelp baybayneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
pkease retweet well emergency hotlines concepcion balasan iloilo leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,120.739723/15.35778,concepcion iloilo
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
rainfall advisory issued 1100 april 12 2022 due tropical depression agatonph expect light moderate rains laguna batangas rizal light moderate rains affecting quezon 12,123.554611/8.62128,rizal laguna
_dobongsoon_ leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
call donations agatonph caused heavy landslides floodings many areas leyte baybay abuyog etc people need supplies funds raised utilized purchase relief goods repacking leyteneedshelp baybaycityneedshelp abuyogneedshelp,124.552177/11.33877,leyte leyte
leyte needs help agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
alwayswitchudb leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
call donations capiz flooded typhoon agatonph capiz needs help every help counts matter small anything big comes heart let us blessing people need,122.579987/11.24989,capiz
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
capiz needs help calling private individuals rescue boats capisnons trapped rising floodwaters please contact capiz mandaragat us capiz leni please help us echo call capizneedshelp agatonph,122.579987/11.24989,capiz
db rel sorry spamming u typhoon tweets need use every platform raise awareness others rt spread thank leyte needs help agatonph baybayneedshelp abuyogneedshelp,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
spread leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
jamiiiejam kai_cmsk16 staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
capiz leyte iloilo amp areas needs help still trending rlly need reach ppl pls pass tl pls reply hashtags lets make trend leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte capiz
list cebu localities suspend classes due agatonph,124.444077/10.62794,cebu
intodthickofit staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
rainfall advisory 51 vis_prsd mactan bohol amp guiuan radar issued 1100 tuesday 12 april 2022 weather system td agatonph megi light moderate occasional heavy rains expected bohol siquijor within 23 hours,125.957024/10.77604,guiuan bohol
jmmadrigal23 staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
shaneiialemania staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
minggoloidd staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
donbelinium staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
tink_nidons staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help abuyog capiz baybay city well leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
minggoloidd staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
happening baybay leyte help province leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
tc wind signal 1 effect southern masbate northern samar samar eastern samar biliran leyte southern leyte northeastern cebu incl camotes amp dinagat islands agatonph,124.518044/11.47454,biliran masbate
10am today td agatonph located vicinity balangiga eastern samar sustained strength moving eastward slowly,125.439079/11.11,balangiga samar
tthieyavelle leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help iloiloneedshelp capizneedshelp leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
dnblloved staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
keep safe sa lahat ng bubblies leyte needs help iloiloneedshelp capizneedshelp leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
kai_cmsk16 staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph iloiloneedshelp capizneedshelp,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
iamriz_11 staysafe everyoneeprayy leyte needs help iloiloneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
send help iloilo agatonph,122.650482/10.84919,iloilo
leyte needs help leyteneedshelp baybayneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
hello kababayans leyte really needs help right sobrang lala ng situation nila okay hindi pa tayo makakapagdonate though simple qrt big help na spead infos like tarabang kita tysm leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
water current fast flood fast rising still lot people stuck rescue boats yall capiz needs rescue boats leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,122.579987/11.24989,capiz
leyte needs help leyteneedshelp baybaycityneedshelp abuyogneedshelp capizneedshelp agatonph,124.552177/11.33877,leyte leyte
simple retweet means lot already leyte kababayan needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
please help spread emergency contact numbers especially po sa mga taga northern iloilo iloiloneedshelp capizneedshelp leyteneedshelp baybayneedshelp abuyogneedshelp agatonph bagyongagaton photo taken ms karen mendozas ig story nangangailangan kami ngayon ng bigas noodles delata tubig,122.650482/10.84919,iloilo
kumbaga aim put leyte needs help tagline sa trendslist many people aware anong nangyayare pero lets leave agatonph leyteneedshelp tags information dissemination yan yung tags na ginagamit minomonitor kasi help eh nangangailangan kami ngayon ng bigas noodles delata tubig,124.552177/11.33877,leyte leyte
leyte needs help leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
lets pray leyte leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
situation flooding incident brgy cubi dumarao capiz residents pangpang area rescued morning water level still rising rain continues agatonph capizneedshelp cheryl ann p serujano,122.888893/11.26843,dumarao capiz
heavy rainfall warning 10 vis_prsd iloilo radar issued 1100 tuesday 12 april 2022 weather system td agatonph yellow warning level southern portion iloilo southern portion negrosoccidental dostpagasa agatonph laginghandaph nangangailangan kami ngayon ng bigas noodles delata tubig,122.650482/10.84919,iloilo
heavy rainfall warning 1 vis_prsd busuanga radar issued 1100 tuesday 12 april 2022 weather system td agatonph megi yellow warning level palawannorthern palawan calamian group islands source dostpagasa laginghandaph nangangailangan kami ngayon ng bigas noodles delata tubig,119.874733/12.16083,busuanga palawan
heavy rainfall warning 10 vis_prsd iloilo radar issued 1100 tuesday 12 april 2022 weather system td agatonph orange warning level central portion iloilo antique guimaras dostpagasa nangangailangan kami ngayon ng bigas noodles delata tubig,122.650482/10.84919,iloilo
